file_name	seed	formula_x	formula_y
2020-12-13-01-06_seed_1319.png	1319	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^2)
2020-12-13-01-06_seed_3159.png	3159	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^2)
2020-12-13-01-07_seed_2889.png	2889	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^2)
2020-12-13-01-09_seed_5970.png	5970	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-16_seed_6045.png	6045	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-17_seed_3668.png	3668	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-17_seed_8714.png	8714	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-18_seed_8841.png	8841	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-18_seed_6290.png	6290	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-19_seed_3540.png	3540	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-19_seed_6248.png	6248	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-20_seed_2346.png	2346	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-20_seed_9341.png	9341	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-20_seed_6703.png	6703	runif(1, -1, 1) * x_i^3 - sin(y_i^2)	runif(1, -1, 1) * y_i^4 - cos(x_i^3)
2020-12-13-01-22_seed_3695.png	3695	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^3 - acos(x_i^2)
2020-12-13-01-22_seed_9163.png	9163	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-23_seed_346.png	346	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-24_seed_2504.png	2504	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-25_seed_7696.png	7696	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-26_seed_9095.png	9095	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-26_seed_6675.png	6675	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-27_seed_2227.png	2227	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-27_seed_3568.png	3568	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-28_seed_9722.png	9722	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-28_seed_815.png	815	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-29_seed_7767.png	7767	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-29_seed_9793.png	9793	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-30_seed_9937.png	9937	runif(1, -1, 1) * x_i^2 - sinpi(y_i^2)	runif(1, -1, 1) * y_i^3 - cospi(x_i^2)
2020-12-13-01-31_seed_8945.png	8945	runif(1, -1, 1) * x_i^2 - sigmoid(y_i^2)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-31_seed_5344.png	5344	runif(1, -1, 1) * x_i^2 - sinh(y_i^2)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-31_seed_920.png	920	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-32_seed_6392.png	6392	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-33_seed_140.png	140	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-33_seed_3906.png	3906	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-34_seed_4180.png	4180	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-34_seed_9107.png	9107	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-35_seed_698.png	698	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-35_seed_2534.png	2534	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-35_seed_7186.png	7186	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-36_seed_6233.png	6233	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-36_seed_4186.png	4186	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - cos(x_i^2)
2020-12-13-01-38_seed_7697.png	7697	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, -1, 1) * y_i^3 - log(x_i^2)
2020-12-13-01-38_seed_8280.png	8280	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^2 - log(x_i^3)
2020-12-13-01-39_seed_8406.png	8406	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^2 - log(x_i^2)
2020-12-13-01-39_seed_6286.png	6286	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^2 - log(x_i^2)
2020-12-13-01-40_seed_2437.png	2437	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^2 - log(x_i^2)
2020-12-13-01-40_seed_9117.png	9117	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^2 - log(x_i^2)
2020-12-13-01-41_seed_4887.png	4887	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, -1, 1) * y_i^2 - log(x_i^2)
2020-12-13-01-44_seed_8094.png	8094	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-45_seed_9227.png	9227	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-45_seed_8329.png	8329	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-46_seed_8840.png	8840	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-46_seed_3455.png	3455	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-46_seed_7061.png	7061	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-47_seed_1001.png	1001	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-47_seed_4867.png	4867	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-48_seed_9994.png	9994	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-48_seed_4812.png	4812	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-48_seed_5688.png	5688	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-49_seed_8959.png	8959	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-49_seed_2475.png	2475	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-50_seed_7972.png	7972	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-50_seed_9025.png	9025	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-51_seed_1471.png	1471	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-51_seed_3319.png	3319	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-51_seed_6150.png	6150	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-52_seed_467.png	467	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-52_seed_855.png	855	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-01-53_seed_3770.png	3770	runif(1, -1, 1) * x_i^2 - sin(y_i^2)	runif(1, 1, 2) * y_i^2 - cos(x_i^2)
2020-12-13-02-07_seed_8043.png	8043	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-07_seed_6603.png	6603	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-08_seed_5057.png	5057	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-08_seed_9461.png	9461	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-09_seed_2153.png	2153	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-09_seed_4345.png	4345	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-10_seed_4005.png	4005	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-10_seed_4994.png	4994	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-11_seed_1633.png	1633	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-11_seed_4074.png	4074	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-12_seed_6980.png	6980	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-12_seed_8165.png	8165	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-13_seed_6048.png	6048	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-13_seed_6758.png	6758	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-14_seed_47.png	47	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-14_seed_3030.png	3030	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-15_seed_4159.png	4159	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-15_seed_6199.png	6199	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-15_seed_9744.png	9744	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
2020-12-13-02-16_seed_2298.png	2298	runif(1, -1, 1) * x_i^2 - sin(y_i^3)	runif(1, 1, 2) * y_i^3 - cos(x_i^2)
